variant_code,product_code,sku,unit_code,packaging_size,is_default,is_sell_default
P005937-V2,P005937,00001109,UNIT000003,3 Vỉ x 10 Viên,true,false
P005937-V3,P005937,00001109,UNIT000008,10 Viên,true,true
P005938-V1,P005938,00000953,UNIT000002,Chai x 60ml,true,true
P005939-V1,P005939,00016398,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,true
P005939-V2,P005939,00016398,UNIT000003,10 Vỉ x 10 Viên,true,false
P005939-V3,P005939,00016398,UNIT000008,10 Viên,true,false
P005940-V1,P005940,00007101,UNIT000002,Chai,true,true
P005941-V1,P005941,00005006,UNIT000001,Hộp 2 Vỉ x 7 Viên,true,false
P005941-V2,P005941,00005006,UNIT000003,2 Vỉ x 7 Viên,true,false
P005941-V3,P005941,00005006,UNIT000008,7 Viên,true,true
P005942-V1,P005942,00005005,UNIT000001,Hộp 14 Gói,true,false
P005942-V2,P005942,00005005,UNIT000009,14 Gói,true,true
P005943-V1,P005943,00028438,UNIT000001,Hộp,true,true
P005944-V1,P005944,00048476,UNIT000001,Hộp 2 Vỉ x 15 Viên,true,false
P005944-V2,P005944,00048476,UNIT000003,2 Vỉ x 15 Viên,true,false
P005944-V3,P005944,00048476,UNIT000008,15 Viên,true,true
P005945-V1,P005945,00048274,UNIT000001,Hộp x 60ml,true,true
P005946-V1,P005946,00503009,UNIT000001,Hộp x 80ml,true,true
P005947-V1,P005947,00501859,UNIT000007,Lọ x 90ml,true,true
P005948-V1,P005948,00501481,UNIT000001,Hộp 30 Gói x 5ml,true,false
P005948-V2,P005948,00501481,UNIT000009,30 Gói x 5ml,true,true
P005949-V1,P005949,00501285,UNIT000002,Chai x 100ml,true,true
P005950-V1,P005950,00500787,UNIT000001,Hộp 1 Lọ x 60ml,true,true
P005951-V1,P005951,00009675,UNIT000001,Hộp,true,true
P005952-V1,P005952,00006656,UNIT000002,Chai,true,true
P005953-V1,P005953,00005129,UNIT000001,Hộp x 00,true,true
P005954-V1,P005954,00003086,UNIT000001,Hộp x 6g,true,true
P005955-V1,P005955,00001440,UNIT000001,Hộp 1 Vỉ x 10 Viên,true,false
P005955-V2,P005955,00001440,UNIT000003,1 Vỉ x 10 Viên,true,false
P005955-V3,P005955,00001440,UNIT000008,10 Viên,true,true
P005956-V1,P005956,00001210,UNIT000002,Chai x 20ml,true,true
P005957-V1,P005957,00005004,UNIT000001,Hộp 2 Vỉ x 7 Viên,true,false
P005957-V2,P005957,00005004,UNIT000003,2 Vỉ x 7 Viên,true,false
P005957-V3,P005957,00005004,UNIT000008,7 Viên,true,true
P005958-V1,P005958,00002005,UNIT000002,Chai x 75ml,true,true
P005959-V1,P005959,00029055,UNIT000001,Hộp,true,true
P005960-V1,P005960,00030789,UNIT000001,Hộp 1 Lọ x 120ml,true,true
P005961-V1,P005961,00032362,UNIT000001,Hộp 10 Ống x 5ml,true,false
P005961-V2,P005961,00032362,UNIT000018,10 Ống x 5ml,true,true
P005962-V1,P005962,00050896,UNIT000001,Hộp 4 Vỉ x 5 Ống x 2.5ml,true,false
P005962-V2,P005962,00050896,UNIT000003,4 Vỉ x 5 Ống x 2.5ml,true,false
P005962-V3,P005962,00050896,UNIT000018,5 Ống x 2.5ml,true,true
P005963-V1,P005963,00050895,UNIT000001,Hộp 4 Vỉ x 5 Ống x 2.5mg,true,false
P005963-V2,P005963,00050895,UNIT000003,4 Vỉ x 5 Ống x 2.5mg,true,false
P005963-V3,P005963,00050895,UNIT000018,5 Ống x 2.5mg,true,true
P005964-V1,P005964,00048720,UNIT000001,Hộp 5 Vỉ x 10 Viên,true,false
P005964-V2,P005964,00048720,UNIT000003,5 Vỉ x 10 Viên,true,false
P005964-V3,P005964,00048720,UNIT000008,10 Viên,true,true
P005965-V1,P005965,00048212,UNIT000001,Hộp x 70ml,true,true
P005966-V1,P005966,00046622,UNIT000001,Hộp 1 Vỉ x 5 Ống,true,false
P005966-V2,P005966,00046622,UNIT000003,1 Vỉ x 5 Ống,true,false
P005966-V3,P005966,00046622,UNIT000018,5 Ống,true,true
P005967-V1,P005967,00044806,UNIT000001,Hộp,true,true
P005968-V1,P005968,00044637,UNIT000001,Hộp 28 Gói,true,false
P005968-V2,P005968,00044637,UNIT000009,28 Gói,true,true
P005969-V1,P005969,00043763,UNIT000001,Hộp,true,true
P005970-V1,P005970,00042692,UNIT000007,Lọ x 250ml,true,true
P005971-V1,P005971,00039238,UNIT000001,Hộp 20 Ống x 5ml,true,true
P005971-V2,P005971,00039238,UNIT000018,20 Ống x 5ml,true,false
P005972-V1,P005972,00039215,UNIT000001,Hộp 2 Vỉ x 5 Ống,true,false
P005972-V2,P005972,00039215,UNIT000003,2 Vỉ x 5 Ống,true,false
P005972-V3,P005972,00039215,UNIT000018,5 Ống,true,true
P005973-V1,P005973,00038785,UNIT000002,Chai x 60ml,true,true
P005974-V1,P005974,00038183,UNIT000001,Hộp x 200ml,true,true
P005975-V1,P005975,00503264,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,false
P005975-V2,P005975,00503264,UNIT000003,10 Vỉ x 10 Viên,true,false
P005975-V3,P005975,00503264,UNIT000008,10 Viên,true,true
P005976-V1,P005976,00502648,UNIT000002,Chai x 60ml,true,true
P005977-V1,P005977,00501104,UNIT000007,Lọ x 100ml,true,true
P005978-V1,P005978,00500456,UNIT000001,Hộp 2 Vỉ x 5 Ống,true,false
P005978-V2,P005978,00500456,UNIT000003,2 Vỉ x 5 Ống,true,false
P005978-V3,P005978,00500456,UNIT000018,5 Ống,true,true
P005979-V1,P005979,00033531,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,false
P005979-V2,P005979,00033531,UNIT000003,10 Vỉ x 10 Viên,true,false
P005979-V3,P005979,00033531,UNIT000008,10 Viên,true,true
P005980-V1,P005980,00007594,UNIT000001,Hộp 24 Viên,true,true
P005980-V2,P005980,00007594,UNIT000008,24 Viên,true,false
P005981-V1,P005981,00007263,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,false
P005981-V2,P005981,00007263,UNIT000003,10 Vỉ x 10 Viên,true,false
P005981-V3,P005981,00007263,UNIT000008,10 Viên,true,true
P005982-V1,P005982,00007260,UNIT000001,Hộp 2 Vỉ x 25 Viên,true,false
P005982-V2,P005982,00007260,UNIT000003,2 Vỉ x 25 Viên,true,false
P005982-V3,P005982,00007260,UNIT000008,25 Viên,true,true
P005983-V1,P005983,00006863,UNIT000001,Hộp,true,true
P005984-V1,P005984,00006661,UNIT000001,Hộp,true,true
P005985-V1,P005985,00006659,UNIT000001,Hộp,true,true
P005986-V1,P005986,00006658,UNIT000002,Chai,true,true
P005987-V1,P005987,00003372,UNIT000001,Hộp 4 Vỉ x 7 Viên,true,false
P005987-V2,P005987,00003372,UNIT000003,4 Vỉ x 7 Viên,true,false
P005987-V3,P005987,00003372,UNIT000008,7 Viên,true,true
P005988-V1,P005988,00002570,UNIT000001,Hộp 2 Vỉ x 10 Viên,true,false
P005988-V2,P005988,00002570,UNIT000003,2 Vỉ x 10 Viên,true,false
P005988-V3,P005988,00002570,UNIT000008,10 Viên,true,true
P005989-V1,P005989,00002374,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,false
P005989-V2,P005989,00002374,UNIT000003,10 Vỉ x 10 Viên,true,false
P005989-V3,P005989,00002374,UNIT000008,10 Viên,true,true
P005990-V1,P005990,00002357,UNIT000002,Chai x 60ml,true,true
P005991-V1,P005991,00000951,UNIT000001,Hộp 25 Vỉ x 4 Viên,true,false
P005991-V2,P005991,00000951,UNIT000003,25 Vỉ x 4 Viên,true,true
P005991-V3,P005991,00000951,UNIT000008,4 Viên,true,false
P005992-V1,P005992,00016397,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P005992-V2,P005992,00016397,UNIT000003,3 Vỉ x 10 Viên,true,false
P005992-V3,P005992,00016397,UNIT000008,10 Viên,true,true
P005993-V1,P005993,00014940,UNIT000001,Hộp 5 Ống x 25ml,true,false
P005993-V2,P005993,00014940,UNIT000018,5 Ống x 25ml,true,true
P005994-V1,P005994,00014695,UNIT000001,Hộp x 0,true,true
P005995-V1,P005995,00014599,UNIT000002,Chai x 0,true,true
P005996-V1,P005996,00005187,UNIT000001,Hộp x 18g,true,true
P005997-V1,P005997,00004999,UNIT000002,Chai x 18ml,true,true
P005998-V1,P005998,00017770,UNIT000001,Hộp 4 Vỉ x 7 Viên,true,false
P005998-V2,P005998,00017770,UNIT000003,4 Vỉ x 7 Viên,true,false
P005998-V3,P005998,00017770,UNIT000008,7 Viên,true,true
P005999-V1,P005999,00018164,UNIT000002,Chai x 18ml,true,true
P006000-V1,P006000,00018531,UNIT000002,Chai x 50ml,true,true
P006001-V1,P006001,00018617,UNIT000001,Hộp x 60ml,true,true
P006002-V1,P006002,00020514,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P006002-V2,P006002,00020514,UNIT000003,3 Vỉ x 10 Viên,true,false
P006002-V3,P006002,00020514,UNIT000008,10 Viên,true,true
P006003-V1,P006003,00020833,UNIT000001,Hộp 30 Gói,true,false
P006003-V2,P006003,00020833,UNIT000009,30 Gói,true,true
P006004-V1,P006004,00021053,UNIT000001,Hộp 2 Vỉ x 10 Viên,true,false
P006004-V2,P006004,00021053,UNIT000003,2 Vỉ x 10 Viên,true,false
P006004-V3,P006004,00021053,UNIT000008,10 Viên,true,true
P006005-V1,P006005,00021695,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,false
P006005-V2,P006005,00021695,UNIT000003,10 Vỉ x 10 Viên,true,false
P006005-V3,P006005,00021695,UNIT000008,10 Viên,true,true
P006006-V1,P006006,00022374,UNIT000002,Chai x 60ml,true,true
P006007-V1,P006007,00022415,UNIT000001,Hộp 6 Vỉ x 10 Viên,true,false
P006007-V2,P006007,00022415,UNIT000003,6 Vỉ x 10 Viên,true,false
P006007-V3,P006007,00022415,UNIT000008,10 Viên,true,true
P006008-V1,P006008,00027872,UNIT000001,Hộp 2 Vỉ x 10 Viên,true,false
P006008-V2,P006008,00027872,UNIT000003,2 Vỉ x 10 Viên,true,false
P006008-V3,P006008,00027872,UNIT000008,10 Viên,true,true
P006009-V1,P006009,00029145,UNIT000001,Hộp 2 Vỉ x 12 Viên,true,false
P006009-V2,P006009,00029145,UNIT000003,2 Vỉ x 12 Viên,true,false
P006009-V3,P006009,00029145,UNIT000008,12 Viên,true,true
P006010-V1,P006010,00029533,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P006010-V2,P006010,00029533,UNIT000003,3 Vỉ x 10 Viên,true,false
P006010-V3,P006010,00029533,UNIT000008,10 Viên,true,true
P006011-V1,P006011,00030549,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,true
P006011-V2,P006011,00030549,UNIT000003,10 Vỉ x 10 Viên,true,false
P006011-V3,P006011,00030549,UNIT000008,10 Viên,true,false
P006012-V1,P006012,00031232,UNIT000001,Hộp 4 Vỉ x 5 Ống,true,true
P006012-V2,P006012,00031232,UNIT000003,4 Vỉ x 5 Ống,true,false
P006012-V3,P006012,00031232,UNIT000018,5 Ống,true,false
P006013-V1,P006013,00031877,UNIT000001,Hộp x 100ml,true,true
P006014-V1,P006014,00050972,UNIT000001,Hộp 6 Vỉ x 10 Viên,true,false
P006014-V2,P006014,00050972,UNIT000003,6 Vỉ x 10 Viên,true,false
P006014-V3,P006014,00050972,UNIT000008,10 Viên,true,true
P006015-V1,P006015,00503061,UNIT000001,Hộp 5 Vỉ x 10 Viên,true,false
P006015-V2,P006015,00503061,UNIT000003,5 Vỉ x 10 Viên,true,false
P006015-V3,P006015,00503061,UNIT000008,10 Viên,true,true
P006016-V1,P006016,00502800,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,false
P006016-V2,P006016,00502800,UNIT000003,10 Vỉ x 10 Viên,true,false
P006016-V3,P006016,00502800,UNIT000008,10 Viên,true,true
P006017-V1,P006017,00501812,UNIT000001,Hộp 2 Vỉ x 14 Viên,true,false
P006017-V2,P006017,00501812,UNIT000003,2 Vỉ x 14 Viên,true,false
P006017-V3,P006017,00501812,UNIT000008,14 Viên,true,true
P006018-V1,P006018,00501637,UNIT000001,Hộp 30 Ống x 5ml,true,false
P006018-V2,P006018,00501637,UNIT000018,30 Ống x 5ml,true,true
P006019-V1,P006019,00500620,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,false
P006019-V2,P006019,00500620,UNIT000003,10 Vỉ x 10 Viên,true,false
P006019-V3,P006019,00500620,UNIT000008,10 Viên,true,true
P006020-V1,P006020,00004912,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P006020-V2,P006020,00004912,UNIT000003,3 Vỉ x 10 Viên,true,false
P006020-V3,P006020,00004912,UNIT000008,10 Viên,true,true
P006021-V1,P006021,00004883,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,false
P006021-V2,P006021,00004883,UNIT000003,10 Vỉ x 10 Viên,true,false
P006021-V3,P006021,00004883,UNIT000008,10 Viên,true,true
P006022-V1,P006022,00001999,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,false
P006022-V2,P006022,00001999,UNIT000003,10 Vỉ x 10 Viên,true,false
P006022-V3,P006022,00001999,UNIT000008,10 Viên,true,true
P006023-V1,P006023,00001083,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P006023-V2,P006023,00001083,UNIT000003,3 Vỉ x 10 Viên,true,false
P006023-V3,P006023,00001083,UNIT000008,10 Viên,true,true
P006024-V1,P006024,00013707,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P006024-V2,P006024,00013707,UNIT000003,3 Vỉ x 10 Viên,true,false
P006024-V3,P006024,00013707,UNIT000008,10 Viên,true,true
P006025-V1,P006025,00018831,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P006025-V2,P006025,00018831,UNIT000003,3 Vỉ x 10 Viên,true,false
P006025-V3,P006025,00018831,UNIT000008,10 Viên,true,true
P006026-V1,P006026,00022088,UNIT000001,Hộp 50 Vỉ x 10 Viên,true,false
P006026-V2,P006026,00022088,UNIT000003,50 Vỉ x 10 Viên,true,false
P006026-V3,P006026,00022088,UNIT000008,10 Viên,true,true
P006027-V1,P006027,00022186,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,false
P006027-V2,P006027,00022186,UNIT000003,10 Vỉ x 10 Viên,true,false
P006027-V3,P006027,00022186,UNIT000008,10 Viên,true,true
P006028-V1,P006028,00028295,UNIT000001,Hộp,true,true
P006029-V1,P006029,00029675,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P006029-V2,P006029,00029675,UNIT000003,3 Vỉ x 10 Viên,true,false
P006029-V3,P006029,00029675,UNIT000008,10 Viên,true,true
P006030-V1,P006030,00030591,UNIT000001,Hộp 3 Vỉ x 15 Viên,true,false
P006030-V2,P006030,00030591,UNIT000003,3 Vỉ x 15 Viên,true,false
P006030-V3,P006030,00030591,UNIT000008,15 Viên,true,true
P006031-V1,P006031,00032304,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P006031-V2,P006031,00032304,UNIT000003,3 Vỉ x 10 Viên,true,false
P006031-V3,P006031,00032304,UNIT000008,10 Viên,true,true
P006032-V1,P006032,00022355,UNIT000001,Hộp x 60ml,true,true
P006033-V1,P006033,00049516,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,false
P006033-V2,P006033,00049516,UNIT000003,10 Vỉ x 10 Viên,true,false
P006033-V3,P006033,00049516,UNIT000008,10 Viên,true,true
P006034-V1,P006034,00040484,UNIT000001,Hộp 1 Lọ x 30ml,true,true
P006035-V1,P006035,00040210,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,true
P006035-V2,P006035,00040210,UNIT000003,10 Vỉ x 10 Viên,true,false
P006035-V3,P006035,00040210,UNIT000008,10 Viên,true,false
P006036-V1,P006036,00038406,UNIT000001,Hộp x 100ml,true,true
P006037-V1,P006037,00503410,UNIT000001,Hộp 10 Lọ x 2.5ml,true,true
P006037-V2,P006037,00503410,UNIT000007,10 Lọ x 2.5ml,true,false
P006038-V1,P006038,00503096,UNIT000001,Hộp 4 Vỉ x 4 Viên,true,false
P006038-V2,P006038,00503096,UNIT000003,4 Vỉ x 4 Viên,true,false
P006038-V3,P006038,00503096,UNIT000008,4 Viên,true,true
P006039-V1,P006039,00502748,UNIT000001,Hộp 20 Gói x 1g,true,true
P006039-V2,P006039,00502748,UNIT000009,20 Gói x 1g,true,false
P006040-V1,P006040,00502193,UNIT000001,Hộp 2 Vỉ x 14 Viên,true,true
P006040-V2,P006040,00502193,UNIT000003,2 Vỉ x 14 Viên,true,false
P006040-V3,P006040,00502193,UNIT000008,14 Viên,true,false
P006041-V1,P006041,00501286,UNIT000001,Hộp x 100ml,true,true
P006042-V1,P006042,00500298,UNIT000001,Hộp 30 Gói,true,true
P006042-V2,P006042,00500298,UNIT000009,30 Gói,true,false
P006043-V1,P006043,00500204,UNIT000001,Hộp 4 Vỉ x 7 Viên,true,false
P006043-V2,P006043,00500204,UNIT000003,4 Vỉ x 7 Viên,true,false
P006043-V3,P006043,00500204,UNIT000008,7 Viên,true,true
P006044-V1,P006044,00033626,UNIT000001,Hộp x 60ml,true,true
P006045-V1,P006045,00009643,UNIT000001,Hộp 10 Gói x 4g,true,true
P006045-V2,P006045,00009643,UNIT000009,10 Gói x 4g,true,false
P006046-V1,P006046,00004165,UNIT000001,Hộp 10 Gói x 4g,true,true
P006046-V2,P006046,00004165,UNIT000009,10 Gói x 4g,true,false
P006047-V1,P006047,00010256,UNIT000001,Hộp 2 Vỉ x 20 Viên,true,true
P006047-V2,P006047,00010256,UNIT000003,2 Vỉ x 20 Viên,true,false
P006047-V3,P006047,00010256,UNIT000008,20 Viên,true,false
P006048-V1,P006048,00011046,UNIT000001,Hộp 1 Vỉ x 14 Viên,true,false
P006048-V2,P006048,00011046,UNIT000003,1 Vỉ x 14 Viên,true,false
P006048-V3,P006048,00011046,UNIT000008,14 Viên,true,true
P006049-V1,P006049,00009705,UNIT000001,Hộp 1 Vỉ x 10 Viên,true,false
P006049-V2,P006049,00009705,UNIT000003,1 Vỉ x 10 Viên,true,false
P006049-V3,P006049,00009705,UNIT000008,10 Viên,true,true
P006050-V1,P006050,00007941,UNIT000001,Hộp 2 Vỉ x 10 Viên,true,true
P006050-V2,P006050,00007941,UNIT000003,2 Vỉ x 10 Viên,true,false
P006050-V3,P006050,00007941,UNIT000008,10 Viên,true,false
P006051-V1,P006051,00005038,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P006051-V2,P006051,00005038,UNIT000003,3 Vỉ x 10 Viên,true,false
P006051-V3,P006051,00005038,UNIT000008,10 Viên,true,true
P006052-V1,P006052,00000687,UNIT000002,Chai x 60ml,true,true
P006053-V1,P006053,00016136,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,true
P006053-V2,P006053,00016136,UNIT000008,10 Viên,true,false
P006054-V1,P006054,00014791,UNIT000002,Chai x 60ml,true,true
P006055-V1,P006055,00010696,UNIT000001,Hộp 1 Vỉ x 10 Viên,true,false
P006055-V2,P006055,00010696,UNIT000003,1 Vỉ x 10 Viên,true,false
P006055-V3,P006055,00010696,UNIT000008,10 Viên,true,true
P006056-V1,P006056,00009912,UNIT000001,Hộp 1 Vỉ x 14 Viên,true,false
P006056-V2,P006056,00009912,UNIT000003,1 Vỉ x 14 Viên,true,false
P006056-V3,P006056,00009912,UNIT000008,14 Viên,true,true
P006057-V1,P006057,00002749,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P006057-V2,P006057,00002749,UNIT000003,3 Vỉ x 10 Viên,true,false
P006057-V3,P006057,00002749,UNIT000008,10 Viên,true,true
P006058-V1,P006058,00017212,UNIT000002,Chai x 80ml,true,true
P006059-V1,P006059,00017490,UNIT000001,Hộp 30 Ống x 5ml,true,true
P006059-V2,P006059,00017490,UNIT000018,30 Ống x 5ml,true,false
P006060-V1,P006060,00020336,UNIT000001,Hộp,true,true
P006061-V1,P006061,00020579,UNIT000001,Hộp 28 Gói x 0.5g,true,false
P006061-V2,P006061,00020579,UNIT000009,28 Gói x 0.5g,true,true
P006062-V1,P006062,00020794,UNIT000001,Hộp 30 Gói x 3g,true,false
P006062-V2,P006062,00020794,UNIT000009,30 Gói x 3g,true,true
P006063-V1,P006063,00021072,UNIT000001,Hộp x 14ml,true,true
P006064-V1,P006064,00027604,UNIT000001,Hộp 3 Vỉ x 10 Viên,true,false
P006064-V2,P006064,00027604,UNIT000003,3 Vỉ x 10 Viên,true,false
P006064-V3,P006064,00027604,UNIT000008,10 Viên,true,true
P006065-V1,P006065,00028233,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,false
P006065-V2,P006065,00028233,UNIT000003,10 Vỉ x 10 Viên,true,false
P006065-V3,P006065,00028233,UNIT000008,10 Viên,true,true
P006066-V1,P006066,00028780,UNIT000001,Hộp 2 Vỉ x 14 Viên,true,false
P006066-V2,P006066,00028780,UNIT000003,2 Vỉ x 14 Viên,true,false
P006066-V3,P006066,00028780,UNIT000008,14 Viên,true,true
P006067-V1,P006067,00029227,UNIT000001,Hộp 30 Gói x 10ml,true,true
P006067-V2,P006067,00029227,UNIT000009,30 Gói x 10ml,true,false
P006068-V1,P006068,00029642,UNIT000002,Chai x 60ml,true,true
P006069-V1,P006069,00029643,UNIT000002,Chai x 60ml,true,true
P006070-V1,P006070,00030179,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,true
P006070-V2,P006070,00030179,UNIT000003,10 Vỉ x 10 Viên,true,false
P006070-V3,P006070,00030179,UNIT000008,10 Viên,true,false
P006071-V1,P006071,00030180,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,true
P006071-V2,P006071,00030180,UNIT000003,10 Vỉ x 10 Viên,true,false
P006071-V3,P006071,00030180,UNIT000008,10 Viên,true,false
P006072-V1,P006072,00030745,UNIT000001,Hộp 500 Viên,true,true
P006072-V2,P006072,00030745,UNIT000008,500 Viên,true,false
P006073-V1,P006073,00030909,UNIT000001,Hộp 4 Vỉ x 7 Viên,true,false
P006073-V2,P006073,00030909,UNIT000003,4 Vỉ x 7 Viên,true,false
P006073-V3,P006073,00030909,UNIT000008,7 Viên,true,true
P006074-V1,P006074,00500109,UNIT000001,Hộp 78 Gói,true,false
P006074-V2,P006074,00500109,UNIT000009,78 Gói,true,true
P006075-V1,P006075,00010457,UNIT000001,Hộp 100 Gói,true,false
P006075-V2,P006075,00010457,UNIT000009,100 Gói,true,true
P006076-V1,P006076,00017125,UNIT000001,Hộp 2 Vỉ x 14 Viên,true,false
P006076-V2,P006076,00017125,UNIT000003,2 Vỉ x 14 Viên,true,false
P006076-V3,P006076,00017125,UNIT000008,14 Viên,true,true
P006077-V1,P006077,00017123,UNIT000001,Hộp 2 Vỉ x 14 Viên,true,false
P006077-V2,P006077,00017123,UNIT000003,2 Vỉ x 14 Viên,true,false
P006077-V3,P006077,00017123,UNIT000008,14 Viên,true,true
P006078-V1,P006078,00028411,UNIT000007,Lọ 200 Viên,true,false
P006078-V2,P006078,00028411,UNIT000008,200 Viên,true,true
P006079-V1,P006079,00033710,UNIT000001,Hộp 4 Vỉ x 5 Ống,true,false
P006079-V2,P006079,00033710,UNIT000003,4 Vỉ x 5 Ống,true,false
P006079-V3,P006079,00033710,UNIT000018,5 Ống,true,true
P006080-V1,P006080,00048520,UNIT000001,Hộp 10 Vỉ x 10 Viên,true,false
P006080-V2,P006080,00048520,UNIT000003,10 Vỉ x 10 Viên,true,false
P006080-V3,P006080,00048520,UNIT000008,10 Viên,true,true
P006081-V1,P006081,00041357,UNIT000001,Hộp x 60ml,true,true
P006082-V1,P006082,00502874,UNIT000001,Hộp 30 Gói x 5ml,true,false
P006082-V2,P006082,00502874,UNIT000009,30 Gói x 5ml,true,true
P006083-V1,P006083,00501255,UNIT000001,Hộp 5 Vỉ x 10 Ống,true,false
P006083-V2,P006083,00501255,UNIT000003,5 Vỉ x 10 Ống,true,false
P006083-V3,P006083,00501255,UNIT000018,10 Ống,true,true
P006084-V1,P006084,00500818,UNIT000001,Hộp 1 Chai x 100ml,true,true
P006085-V1,P006085,00033667,UNIT000002,Chai x 125ml,true,true
P006086-V1,P006086,00007327,UNIT000002,Chai x 100ml,true,true
P006087-V1,P006087,00010201,UNIT000001,Hộp 4 Vỉ x 7 Viên,true,false
P006087-V2,P006087,00010201,UNIT000003,4 Vỉ x 7 Viên,true,false
P006087-V3,P006087,00010201,UNIT000008,7 Viên,true,true
P006088-V1,P006088,00009948,UNIT000002,Chai x 60ml,true,true
P006089-V1,P006089,00007484,UNIT000001,Hộp 40 Gói x 5ml,true,true
P006089-V2,P006089,00007484,UNIT000009,40 Gói x 5ml,true,false
P006090-V1,P006090,00007319,UNIT000002,Chai x 250ml,true,true
P006091-V1,P006091,00006769,UNIT000002,Chai x 100ml,true,true
P006092-V1,P006092,00000952,UNIT000002,Chai x 30ml,true,true
P006093-V1,P006093,00000686,UNIT000002,Chai x 60ml,true,true
P006094-V1,P006094,00016187,UNIT000001,Hộp,true,true
P006095-V1,P006095,00014606,UNIT000001,Hộp 30 Viên,true,true
P006095-V2,P006095,00014606,UNIT000008,30 Viên,true,false
