product_code,ingredient_code,strength_value,strength_unit
P007268,ING000973,,
P007268,ING000119,,
P007268,ING003162,,
P007269,ING004700,,
P007269,ING000013,,
P007269,ING004701,,
P007269,ING004702,,
P007269,ING004703,,
P007270,ING002195,,
P007270,ING004704,,
P007271,ING004705,,
P007271,ING004706,,
P007272,ING004707,,
P007273,ING000973,,
P007273,ING004708,,
P007273,ING004709,,
P007273,ING004710,,
P007273,ING004362,,
P007273,ING004495,,
P007273,ING000157,,
P007273,ING000052,,
P007273,ING001904,,
P007273,ING000368,,
P007273,ING000293,,
P007273,ING000089,,
P007273,ING000235,,
P007273,ING004711,,
P007274,ING004712,,
P007274,ING004713,,
P007275,ING004714,,
P007275,ING004677,,
P007275,ING000121,,
P007275,ING004676,,
P007275,ING004715,,
P007275,ING004675,,
P007276,ING004675,,
P007276,ING004716,,
P007276,ING004714,,
P007276,ING004676,,
P007277,ING002193,,
P007278,ING000235,,
P007278,ING000157,,
P007278,ING000181,,
P007278,ING000293,,
P007278,ING000255,,
P007278,ING000314,,
P007278,ING004715,,
P007278,ING004717,,
P007278,ING004718,,
P007278,ING004719,,
P007279,ING004674,,
P007279,ING004720,,
P007279,ING000252,,
P007280,ING003181,,
P007280,ING002232,,
P007280,ING003143,,
P007280,ING004721,,
P007280,ING003077,,
P007280,ING000213,,
P007280,ING002756,,
P007281,ING003077,,
P007281,ING004722,,
P007281,ING003242,,
P007281,ING000284,,
P007281,ING000225,,
P007281,ING004723,,
P007281,ING000252,,
P007281,ING004724,,
P007281,ING000174,,
P007282,ING004725,,
P007282,ING004726,,
P007282,ING000252,,
P007282,ING004727,,
P007282,ING004728,,
P007282,ING004729,,
P007282,ING004730,,
P007282,ING004731,,
P007282,ING004732,,
P007282,ING004733,,
P007282,ING004734,,
P007283,ING004735,,
P007283,ING001661,,
P007283,ING002756,,
P007283,ING000029,,
P007283,ING003079,,
P007283,ING002781,,
P007283,ING000174,,
P007284,ING002193,,
P007285,ING003108,,
P007286,ING003108,,
P007287,ING004736,,
P007287,ING002495,,
P007287,ING001860,,
P007287,ING003185,,
P007287,ING001726,,
P007287,ING004737,,
P007288,ING002036,,
P007288,ING002000,,
P007288,ING000050,,
P007288,ING004738,,
P007288,ING004739,,
P007289,ING004740,,
P007289,ING000252,,
P007289,ING003108,,
P007289,ING004741,,
P007290,ING003117,,
P007290,ING002752,,
P007290,ING000029,,
P007290,ING004742,,
P007290,ING003116,,
P007290,ING003139,,
P007290,ING000314,,
P007290,ING003138,,
P007290,ING003118,,
P007290,ING002232,,
P007290,ING000252,,
P007290,ING002756,,
P007290,ING000174,,
P007291,ING000252,,
P007291,ING001140,,
P007291,ING003254,,
P007291,ING004743,,
P007291,ING004744,,
P007291,ING004745,,
P007292,ING004746,,
P007292,ING004747,,
P007292,ING004748,,
P007292,ING000252,,
P007293,ING004749,,
P007293,ING004750,,
P007293,ING004740,,
P007293,ING004580,,
P007293,ING004751,,
P007293,ING004752,,
P007293,ING004707,,
P007293,ING003229,,
P007293,ING004753,,
P007293,ING004754,,
P007294,ING002740,,
P007294,ING000612,,
P007294,ING004755,,
P007294,ING004756,,
P007294,ING000139,,
P007294,ING004757,,
P007295,ING004758,,
P007295,ING004759,,
P007295,ING002763,,
P007295,ING000157,,
P007295,ING004488,,
P007295,ING003526,,
P007295,ING000141,,
P007295,ING000207,,
P007295,ING000205,,
P007295,ING000089,,
P007295,ING000057,,
P007295,ING001673,,
P007296,ING002193,,
P007296,ING002194,,
P007296,ING003099,,
P007296,ING000157,,
P007296,ING000293,,
P007296,ING000089,,
P007296,ING002760,,
P007296,ING000142,,
P007296,ING002379,,
P007296,ING003526,,
P007296,ING004237,,
P007296,ING000140,,
P007296,ING004760,,
P007296,ING000275,,
P007296,ING000099,,
P007296,ING001495,,
P007296,ING003234,,
P007296,ING002195,,
P007296,ING004699,,
P007297,ING004761,,
P007297,ING003076,,
P007297,ING001140,,
P007297,ING004762,,
P007297,ING000018,,
P007297,ING001880,,
P007297,ING000446,,
P007297,ING000289,,
P007297,ING000244,,
P007297,ING004763,,
P007297,ING004764,,
P007298,ING000249,,
P007298,ING002400,,
P007299,ING002036,,
P007299,ING002000,,
P007299,ING000050,,
P007299,ING004738,,
P007299,ING004765,,
P007300,ING004754,,
P007301,ING004752,,
P007301,ING003108,,
P007302,ING004752,,
P007302,ING003108,,
P007303,ING004766,,
P007303,ING001430,,
P007304,ING004767,,
P007304,ING004768,,
P007305,ING004769,,
P007305,ING000203,,
P007305,ING003162,,
P007306,ING004740,,
P007306,ING004478,,
P007306,ING004770,,
P007306,ING004771,,
P007306,ING004772,,
P007306,ING004773,,
P007306,ING004774,,
P007307,ING000050,,
P007307,ING002195,,
P007307,ING002194,,
P007307,ING002193,,
P007308,ING003108,,
P007308,ING004775,,
P007308,ING004776,,
P007308,ING000252,,
P007309,ING001661,,
P007309,ING002773,,
P007309,ING000228,,
P007309,ING004777,,
P007309,ING002756,,
P007310,ING002377,,
P007310,ING004778,,
P007310,ING002740,,
P007310,ING000284,,
P007310,ING000139,,
P007311,ING004779,,
P007311,ING004478,,
P007311,ING000973,,
P007311,ING004714,,
P007312,ING003079,,
P007312,ING002232,,
P007312,ING002000,,
P007312,ING000507,,
P007312,ING001424,,
P007312,ING000121,,
P007312,ING004780,,
P007312,ING000252,,
P007312,ING000174,,
P007313,ING004781,,
P007313,ING004782,,
P007313,ING004783,,
P007313,ING001860,,
P007313,ING004776,,
P007313,ING000838,,
P007313,ING000006,,
P007313,ING000279,,
P007314,ING000235,,
P007314,ING004784,,
P007314,ING004785,,
P007314,ING004786,,
P007314,ING004787,,
P007314,ING004788,,
P007314,ING000405,,
P007314,ING003683,,
P007314,ING002174,,
P007314,ING000252,,
P007314,ING004789,,
P007314,ING004790,,
P007314,ING004791,,
P007314,ING004792,,
P007314,ING004793,,
P007314,ING000593,,
P007314,ING000052,,
P007315,ING001743,,
P007315,ING004776,,
P007315,ING000252,,
P007316,ING004794,,
P007316,ING000928,,
P007316,ING000405,,
P007316,ING000018,,
P007316,ING004795,,
P007316,ING004796,,
P007316,ING004797,,
P007316,ING004798,,
P007317,ING004799,,
P007317,ING004800,,
P007317,ING004801,,
P007317,ING004802,,
P007317,ING004803,,
P007317,ING004804,,
P007317,ING000252,,
P007318,ING002245,,
P007318,ING000048,,
P007318,ING000047,,
P007318,ING000051,,
P007319,ING004580,,
P007319,ING000041,,
P007319,ING000406,,
P007319,ING003821,,
P007319,ING000095,,
P007320,ING003228,,
P007320,ING004580,,
P007321,ING004777,,
P007321,ING004721,,
P007321,ING001661,,
P007321,ING002773,,
P007321,ING004805,,
P007321,ING002756,,
P007322,ING000142,,
P007322,ING004747,,
P007323,ING002752,,
P007323,ING000029,,
P007323,ING000225,,
P007323,ING002751,,
P007323,ING002750,,
P007323,ING000284,,
P007323,ING000174,,
P007323,ING002756,,
P007323,ING003214,,
P007323,ING002754,,
P007324,ING004237,,
P007324,ING000050,,
P007324,ING002379,,
P007324,ING004806,,
P007324,ING000099,,
P007325,ING004807,,
P007326,ING000284,,
P007326,ING002729,,
P007326,ING000225,,
P007326,ING002728,,
P007326,ING002189,,
P007326,ING004808,,
P007326,ING004809,,
P007326,ING002770,,
P007326,ING002737,,
P007327,ING002738,,
P007327,ING004810,,
P007327,ING003698,,
P007327,ING002728,,
P007327,ING002730,,
P007327,ING002770,,
P007327,ING002729,,
P007327,ING002773,,
P007327,ING000284,,
P007327,ING000252,,
P007328,ING002034,,
P007328,ING000210,,
P007328,ING000275,,
P007328,ING003774,,
P007328,ING003624,,
P007328,ING003234,,
P007328,ING003197,,
P007328,ING000089,,
P007328,ING001495,,
P007328,ING000157,,
P007328,ING000293,,
P007328,ING000142,,
P007329,ING002760,,
P007329,ING000089,,
P007329,ING000157,,
P007329,ING001905,,
P007329,ING004811,,
P007329,ING004812,,
P007329,ING002963,,
P007329,ING004373,,
P007329,ING002034,,
P007330,ING001905,,
P007330,ING002760,,
P007330,ING000157,,
P007330,ING000050,,
P007330,ING002740,,
P007330,ING004813,,
P007330,ING000085,,
P007330,ING004354,,
P007330,ING000239,,
P007330,ING004810,,
P007330,ING003645,,
P007330,ING004814,,
P007330,ING004815,,
P007330,ING002034,,
P007330,ING004373,,
P007331,ING004406,,
P007331,ING004816,,
P007332,ING002389,,
P007332,ING004817,,
P007332,ING000089,,
P007332,ING000157,,
P007332,ING000235,,
P007332,ING004818,,
P007332,ING000207,,
P007332,ING003633,,
P007332,ING004819,,
P007332,ING004593,,
P007332,ING002853,,
P007333,ING003527,,
P007333,ING003671,,
P007333,ING000252,,
P007333,ING003672,,
P007334,ING002777,,
P007334,ING002993,,
P007334,ING004812,,
P007334,ING004237,,
P007334,ING003331,,
P007334,ING004349,,
P007334,ING000556,,
P007334,ING000089,,
P007334,ING000157,,
P007334,ING000252,,
P007335,ING002034,,
P007335,ING004810,,
P007335,ING000205,,
P007335,ING000071,,
P007335,ING000239,,
P007335,ING002973,,
P007335,ING000157,,
P007335,ING000089,,
P007335,ING000252,,
P007336,ING004820,,
P007336,ING000206,,
P007336,ING000205,,
P007336,ING000207,,
P007336,ING000252,,
P007337,ING001995,,
P007337,ING002782,,
P007337,ING000157,,
P007337,ING000293,,
P007337,ING000089,,
P007337,ING004373,,
P007337,ING000275,,
P007337,ING000252,,
P007338,ING004821,,
P007338,ING001904,,
P007338,ING000142,,
P007339,ING000141,,
P007339,ING004080,,
P007339,ING004822,,
P007339,ING004823,,
P007339,ING003234,,
P007339,ING004812,,
P007339,ING000293,,
P007339,ING000157,,
P007339,ING000089,,
P007339,ING002738,,
P007339,ING004687,,
P007339,ING004688,,
P007339,ING004067,,
P007339,ING000085,,
P007339,ING000059,,
P007339,ING004824,,
P007340,ING004373,,
P007340,ING003672,,
P007340,ING003671,,
P007341,ING004373,,
P007341,ING001905,,
P007341,ING004825,,
P007341,ING003659,,
P007342,ING000252,,
P007342,ING004826,,
P007343,ING004365,,
P007343,ING004827,,
P007343,ING004828,,
P007343,ING004593,,
P007343,ING004818,,
P007343,ING004829,,
P007343,ING000291,,
P007343,ING003633,,
P007343,ING004367,,
P007343,ING004830,,
P007343,ING000207,,
P007343,ING004820,,
P007343,ING004831,,
P007343,ING000509,,
P007343,ING004832,,
P007343,ING004833,,
P007343,ING000210,,
P007343,ING000059,,
P007343,ING000157,,
P007343,ING000293,,
P007343,ING000089,,
P007343,ING004817,,
P007344,ING004705,,
P007344,ING004834,,
P007344,ING004706,,
P007345,ING000210,,
P007345,ING004643,,
P007345,ING001041,,
P007345,ING002034,,
P007345,ING004373,,
P007346,ING002738,,
P007347,ING002853,,
P007347,ING004835,,
P007347,ING002737,,
P007347,ING004836,,
P007347,ING000157,,
P007347,ING000293,,
P007347,ING000089,,
P007347,ING000052,,
P007347,ING003774,,
P007347,ING003234,,
P007348,ING000233,,
P007348,ING000234,,
P007348,ING000235,,
P007349,ING000218,,
P007349,ING002763,,
P007349,ING000284,,
P007349,ING000174,,
P007349,ING000205,,
P007349,ING004070,,
P007349,ING002768,,
P007350,ING002749,,
P007350,ING004837,,
P007350,ING002747,,
P007351,ING003672,,
P007351,ING003671,,
P007352,ING002749,,
P007353,ING004812,,
P007353,ING000252,,
P007354,ING003708,,
P007354,ING003133,,
P007354,ING004511,,
P007355,ING004838,,
P007355,ING003671,,
P007355,ING003672,,
P007355,ING004839,,
P007356,ING004373,,
P007357,ING004091,,
P007357,ING000099,,
P007357,ING001995,,
P007357,ING000275,,
P007357,ING000089,,
P007357,ING002760,,
P007357,ING004840,,
P007357,ING004841,,
P007358,ING003672,,
P007358,ING003671,,
P007358,ING000142,,
P007359,ING004406,,
P007359,ING003671,,
P007359,ING003672,,
P007360,ING002749,,
P007360,ING003672,,
P007360,ING003671,,
P007361,ING004842,,
P007361,ING001829,,
P007362,ING002749,,
P007362,ING003671,,
P007362,ING003672,,
P007362,ING004843,,
P007362,ING000368,,
P007363,ING002853,,
P007363,ING004835,,
P007363,ING002737,,
P007363,ING004836,,
P007363,ING000157,,
P007363,ING000293,,
P007363,ING000089,,
P007363,ING000052,,
P007363,ING003774,,
P007363,ING003234,,
P007364,ING002729,,
P007364,ING002728,,
P007364,ING002429,,
P007364,ING002189,,
P007364,ING002434,,
P007364,ING002731,,
P007364,ING003556,,
P007364,ING004844,,
P007365,ING001995,,
P007365,ING004845,,
P007366,ING004846,,
P007366,ING004810,,
P007366,ING004847,,
P007366,ING002777,,
P007366,ING004421,,
P007366,ING004848,,
P007366,ING003133,,
P007366,ING003048,,
P007366,ING004849,,
P007367,ING004373,,
P007367,ING000429,,
P007367,ING003185,,
P007368,ING004850,,
P007368,ING001995,,
P007369,ING004851,,
P007369,ING004852,,
P007369,ING004853,,
P007369,ING004854,,
P007369,ING004840,,
P007369,ING004855,,
P007369,ING004856,,
P007369,ING003048,,
P007369,ING004533,,
P007369,ING003774,,
P007369,ING003703,,
P007370,ING004373,,
P007370,ING000429,,
P007370,ING002377,,
P007370,ING000252,,
P007371,ING000141,,
P007371,ING003707,,
P007371,ING000039,,
P007371,ING001401,,
P007371,ING004857,,
P007371,ING001404,,
P007371,ING003638,,
P007371,ING002020,,
P007371,ING003323,,
P007371,ING003709,,
P007371,ING000252,,
P007372,ING002853,,
P007372,ING000049,,
P007372,ING000099,,
P007372,ING003773,,
P007372,ING003894,,
P007373,ING004373,,
P007373,ING000252,,
P007374,ING004858,,
P007374,ING000368,,
P007374,ING000089,,
P007375,ING000284,,
P007375,ING002434,,
P007375,ING003117,,
P007375,ING002773,,
P007375,ING000224,,
P007375,ING004859,,
P007375,ING002770,,
P007375,ING002178,,
P007375,ING002189,,
P007375,ING002750,,
P007375,ING000036,,
P007375,ING003977,,
P007375,ING002763,,
P007375,ING000239,,
P007375,ING002034,,
P007375,ING000477,,
P007375,ING004860,,
P007376,ING002749,,
P007376,ING003672,,
P007376,ING003671,,
P007377,ING004373,,
P007377,ING004861,,
P007377,ING004862,,
P007378,ING002034,,
P007379,ING004816,,
P007379,ING000157,,
P007379,ING000293,,
P007379,ING000089,,
P007379,ING000235,,
P007379,ING000088,,
P007379,ING000888,,
P007379,ING000890,,
P007379,ING000889,,
P007379,ING004863,,
P007380,ING001904,,
P007380,ING003672,,
P007380,ING003671,,
P007380,ING002749,,
P007381,ING000889,,
P007381,ING004864,,
P007381,ING004356,,
P007381,ING004865,,
P007381,ING004866,,
P007381,ING004867,,
P007381,ING004868,,
P007381,ING003132,,
P007381,ING004092,,
P007382,ING004869,,
P007382,ING004870,,
P007382,ING002429,,
P007382,ING002728,,
P007382,ING002729,,
P007382,ING004519,,
P007382,ING003692,,
P007382,ING004871,,
P007382,ING000122,,
P007382,ING000284,,
P007383,ING003412,,
P007383,ING004872,,
P007384,ING004560,,
P007384,ING000275,,
P007384,ING004873,,
P007384,ING000052,,
P007384,ING004874,,
P007385,ING004566,,
P007385,ING003622,,
P007385,ING000868,,
P007385,ING000252,,
P007385,ING004875,,
P007385,ING004876,,
P007385,ING000052,,
P007385,ING004877,,
P007385,ING004878,,
P007385,ING004879,,
P007386,ING004880,,
P007386,ING000052,,
P007386,ING000088,,
P007386,ING004881,,
P007386,ING000061,,
P007386,ING004414,,
P007386,ING003633,,
P007386,ING000275,,
P007386,ING004383,,
P007386,ING004495,,
P007386,ING004882,,
P007386,ING004492,,
P007386,ING000059,,
P007386,ING004883,,
P007386,ING004884,,
P007386,ING004885,,
P007386,ING004886,,
P007386,ING000157,,
P007386,ING000293,,
P007386,ING000089,,
P007386,ING000235,,
P007387,ING000061,,
P007387,ING004887,,
P007387,ING000737,,
P007387,ING002195,,
P007387,ING004706,,
P007388,ING004888,,
P007388,ING004889,,
P007388,ING003622,,
P007388,ING004890,,
P007388,ING004891,,
P007388,ING000368,,
P007388,ING000157,,
P007388,ING000088,,
P007388,ING001495,,
P007389,ING004492,,
P007389,ING004880,,
P007389,ING002502,,
P007389,ING000052,,
P007389,ING004776,,
P007389,ING004892,,
P007389,ING004893,,
P007389,ING004894,,
P007389,ING004414,,
P007389,ING000089,,
P007389,ING001905,,
P007389,ING000368,,
P007389,ING000088,,
P007389,ING004895,,
P007389,ING004646,,
P007389,ING001671,,
P007389,ING000059,,
P007389,ING000157,,
P007389,ING000293,,
P007389,ING000235,,
P007389,ING004495,,
P007390,ING000851,,
P007390,ING000052,,
P007390,ING004896,,
P007390,ING004897,,
P007391,ING004898,,
P007391,ING004899,,
P007391,ING004372,,
P007391,ING004900,,
P007391,ING004901,,
P007391,ING000088,,
P007391,ING000052,,
P007391,ING003234,,
P007391,ING002375,,
P007392,ING004441,,
P007392,ING003756,,
P007392,ING004902,,
P007392,ING002434,,
P007392,ING000200,,
P007392,ING004903,,
P007392,ING002770,,
P007392,ING000284,,
P007392,ING002728,,
P007392,ING003325,,
P007393,ING003154,,
P007393,ING004904,,
P007393,ING004905,,
P007393,ING000224,,
P007393,ING000226,,
P007393,ING003520,,
P007393,ING002767,,
P007393,ING004633,,
P007393,ING002788,,
P007394,ING000061,,
P007394,ING004520,,
P007394,ING000052,,
P007394,ING003234,,
P007394,ING000368,,
P007394,ING000889,,
P007395,ING003234,,
P007395,ING000052,,
P007395,ING004906,,
P007395,ING000368,,
P007395,ING004907,,
P007396,ING004646,,
P007397,ING004908,,
P007397,ING004909,,
P007397,ING004910,,
P007397,ING004092,,
P007397,ING003132,,
P007397,ING000099,,
P007397,ING000157,,
P007397,ING000293,,
P007397,ING000089,,
P007397,ING000889,,
P007397,ING000890,,
P007397,ING000888,,
P007397,ING002377,,
P007397,ING002375,,
P007397,ING003234,,
P007397,ING002379,,
P007397,ING004480,,
P007398,ING000053,,
P007398,ING004911,,
P007398,ING004605,,
P007399,ING000061,,
P007399,ING004912,,
P007399,ING004913,,
P007399,ING001200,,
P007399,ING000293,,
P007399,ING000089,,
P007400,ING004398,,
P007401,ING004914,,
P007401,ING000973,,
P007401,ING002037,,
P007401,ING000200,,
P007401,ING004915,,
P007401,ING004916,,
P007401,ING000293,,
P007401,ING000157,,
P007401,ING000089,,
P007401,ING000235,,
P007401,ING004474,,
P007401,ING002760,,
P007401,ING000252,,
P007401,ING000275,,
P007401,ING000201,,
P007402,ING000973,,
P007402,ING004818,,
P007402,ING004917,,
P007402,ING004918,,
P007402,ING000200,,
P007402,ING004916,,
P007402,ING000201,,
P007402,ING004919,,
P007402,ING000210,,
P007402,ING002177,,
P007402,ING004920,,
P007402,ING004921,,
P007402,ING000456,,
P007402,ING000157,,
P007402,ING000293,,
P007402,ING000089,,
P007403,ING004804,,
P007403,ING000161,,
P007403,ING004922,,
P007403,ING004923,,
P007403,ING004918,,
P007403,ING000310,,
P007403,ING000201,,
P007403,ING004706,,
P007404,ING004386,,
P007404,ING004924,,
P007404,ING004925,,
P007404,ING000201,,
P007404,ING002037,,
P007404,ING001370,,
P007404,ING003048,,
P007404,ING000889,,
P007404,ING000245,,
P007405,ING000200,,
P007405,ING003116,,
P007405,ING000285,,
P007405,ING000201,,
P007405,ING004926,,
P007405,ING000310,,
P007406,ING000309,,
P007407,ING004815,,
P007407,ING004927,,
P007407,ING004928,,
P007407,ING004929,,
P007408,ING004930,,
P007408,ING002034,,
P007408,ING004385,,
P007408,ING004903,,
P007408,ING004373,,
P007408,ING000235,,
P007408,ING000089,,
P007408,ING000293,,
P007408,ING000157,,
P007408,ING002747,,
P007408,ING004492,,
P007408,ING002377,,
P007408,ING003672,,
P007408,ING001905,,
P007409,ING004390,,
P007409,ING004931,,
P007409,ING004932,,
P007409,ING000252,,
P007409,ING000052,,
P007410,ING004373,,
P007410,ING000973,,
P007410,ING004916,,
P007410,ING003622,,
P007410,ING004933,,
P007410,ING000368,,
P007410,ING001158,,
P007410,ING003899,,
P007410,ING000252,,
P007410,ING000275,,
P007410,ING004934,,
P007410,ING004935,,
P007410,ING004936,,
P007411,ING000252,,
P007411,ING000368,,
P007411,ING004406,,
P007411,ING004552,,
P007411,ING001905,,
P007412,ING002749,,
P007412,ING000275,,
P007412,ING000368,,
P007413,ING000275,,
P007413,ING004373,,
P007413,ING004937,,
P007413,ING004629,,
P007413,ING001041,,
P007414,ING000099,,
P007414,ING004935,,
P007414,ING000235,,
P007414,ING000157,,
P007414,ING004903,,
P007414,ING002732,,
P007414,ING002377,,
P007414,ING004938,,
P007414,ING000492,,
P007414,ING002853,,
P007414,ING003624,,
P007414,ING004385,,
P007414,ING004939,,
P007415,ING004940,,
P007415,ING004941,,
P007415,ING001905,,
P007415,ING000252,,
P007416,ING004398,,
P007416,ING004942,,
P007416,ING004814,,
P007417,ING000200,,
P007418,ING004689,,
P007418,ING004943,,
P007418,ING000139,,
P007418,ING002770,,
P007418,ING000477,,
P007418,ING002189,,
P007418,ING002434,,
P007418,ING000252,,
P007419,ING004373,,
P007419,ING000053,,
P007419,ING002231,,
P007419,ING002770,,
P007419,ING002377,,
P007419,ING000252,,
P007420,ING000053,,
P007420,ING000099,,
P007420,ING002770,,
P007420,ING004633,,
P007420,ING004373,,
P007420,ING002231,,
P007420,ING002377,,
P007420,ING000252,,
P007421,ING002770,,
P007421,ING001661,,
P007421,ING004944,,
P007421,ING004945,,
P007421,ING004373,,
P007421,ING003138,,
P007421,ING002764,,
P007421,ING000053,,
P007421,ING003048,,
P007421,ING000252,,
P007422,ING003660,,
P007423,ING002767,,
P007423,ING003182,,
P007423,ING003773,,
P007423,ING000477,,
P007423,ING004373,,
P007423,ING002785,,
P007423,ING001958,,
