product_code,registration_number,dosage_form_code,requires_prescription,shelf_life_months,temperature_condition,light_condition,humidity_condition
P006375,520110016625,DF000026,true,24,,,
P006376,VN-14727-12,DF000073,true,36,,,
P006377,VD-29250-18,DF000007,true,36,,,
P006378,890110013924,DF000026,true,24,,,
P006379,890110525324,DF000026,true,24,,,
P006380,VD-21656-14,DF000026,true,36,,,
P006381,893110102624,DF000007,true,36,,,
P006382,893110316500,DF000007,true,36,,,
P006383,893110873524,DF000026,true,36,,,
P006384,VD-23441-15	,DF000033,true,36,,,
P006385,599110407923,DF000083,true,48,,,
P006386,893110253200,DF000033,true,36,,,
P006387,893110543024,DF000026,true,36,,,
P006388,893110213925,DF000034,true,36,,,
P006389,893110323223,DF000026,true,36,,,
P006390,VN-13388-11,DF000026,true,24,,,
P006391,893110659024,DF000026,true,36,,,
P006392,893110352623,DF000033,true,24,,,
P006393,893110039623,DF000054,true,36,,,
P006394,893110039623,DF000054,true,36,,,
P006395,VD-23776-15,DF000055,true,36,,,
P006396,VN-18066-14,DF000050,true,36,,,
P006397,VN-15719-12,DF000045,true,36,,,
P006398,VN-17215-13,DF000127,true,36,,,
P006399,300410038223,DF000050,true,24,,,
P006400,VD-15382-11,DF000055,true,36,,,
P006401,893110175124,DF000050,true,36,,,
P006402,VN-11978-11,DF000064,true,36,,,
P006403,QLSP-845-15,DF000059,true,60,,,
P006404,VD-23172-15,DF000132,true,60,,,
P006405,893110238000,DF000054,true,36,,,
P006406,893110402324,DF000054,true,36,,,
P006407,900410177100,DF000054,true,36,,,
P006408,893110160725,DF000045,true,36,,,
P006409,VN-17948-14,DF000054,true,36,,,
P006410,VN-18161-14,DF000054,true,36,,,
P006411,471110008100,DF000054,true,36,,,
P006412,VD-21955-14,DF000054,true,36,,,
P006413,VD-35534-21,DF000050,true,36,,,
P006414,VN-16959-13,DF000050,true,36,,,
P006415,460110356325,DF000127,true,60,,,
P006416,VN-12420-11,DF000050,true,36,,,
P006417,VN-16106-13,DF000004,true,36,,,
P006418,893110402424,DF000050,true,36,,,
P006419,900110782324,DF000059,true,18,,,
P006420,VD-26377-17,DF000054,true,36,,,
P006421,893110172124,DF000050,true,36,,,
P006422,890110030623,DF000054,true,24,,,
P006423,570410174600,DF000050,true,36,,,
P006424,570410174600,DF000050,true,36,,,
P006425,893110731224,DF000054,true,24,,,
P006426,893110601524,DF000045,true,36,,,
P006427,800410048025,DF000050,true,24,,,
P006428,VN-17831-14,DF000045,true,48,,,
P006429,893115377023,DF000054,true,36,,,
P006430,VN-14825-12,DF000054,true,24,,,
P006431,893110055900,DF000054,true,36,,,
P006432,001410323625,DF000061,true,30,,,
P006433,471110533024,DF000054,true,48,,,
P006434,VN-18348-14,DF000055,true,36,,,
P006435,893110172324,DF000059,true,36,,,
P006436,893110237800,DF000050,true,36,,,
P006437,QLSP-815-14,DF000058,true,36,,,
P006438,893115081524,DF000054,true,36,,,
P006439,893110688924,DF000050,true,36,,,
P006440,VN-19791-16,DF000054,true,36,,,
P006441,840110082023,DF000050,true,36,,,
P006442,300410038323,DF000050,true,24,,,
P006443,893110710824,DF000050,true,60,,,
P006444,VD-17110-12,DF000045,true,36,,,
P006445,893110172024,DF000050,true,30,,,
P006446,VD-23168-15,DF000054,true,36,,,
P006447,893110343223,DF000045,true,36,,,
P006448,893110688824,DF000050,true,36,,,
P006449,VN-17215-13,DF000127,true,36,,,
P006450,893110081824,DF000050,true,36,,,
P006451,VD-24904-16,DF000050,true,36,,,
P006452,880110443323,DF000004,true,24,,,
P006453,893110492424,DF000004,true,36,,,
P006454,VD-23170-15,DF000054,true,24,,,
P006455,893110310123,DF000050,true,36,,,
P006456,VD-23167-15,DF000004,true,36,,,
P006457,300110170600,DF000045,true,18,,,
P006458,880110997624,DF000059,true,24,,,
P006459,471110002300,DF000050,true,,,,
P006460,893110464424,DF000065,true,36,,,
P006461,893110036500,DF000050,true,36,,,
P006462,QLSP-920-16,DF000061,true,24,,,
P006463,893110299000,DF000050,true,36,,,
P006464,955110960524,DF000127,true,36,,,
P006465,955110443823,DF000127,true,36,,,
P006466,VD-19814-13,DF000050,true,36,,,
P006467,VD-22248-15,DF000055,true,36,,,
P006468,893110448324,DF000050,true,36,,,
P006469,893110081724,DF000050,true,24,,,
P006470,VN-18161-14,DF000004,true,36,,,
P006471,893114273400,DF000050,true,36,,,
P006472,400410306224,DF000054,true,36,,,
P006473,VD-21712-14,DF000050,true,36,,,
P006474,893110172024,DF000050,true,30,,,
P006475,893110124925,DF000132,true,24,,,
P006476,893110307123,DF000050,true,36,,,
P006477,893110448724,DF000050,true,36,,,
P006478,400414198125,DF000045,true,,,,
P006479,840110443723,DF000138,true,24,,,
P006480,893110391923,DF000050,true,36,,,
P006481,VN-20580-17,DF000050,true,24,,,
P006482,539410440425,DF000062,true,30,,,
P006483,870410440625,DF000110,true,36,,,
P006484,001410441325,DF000050,true,36,,,
P006485,001410196725,DF000050,true,36,,,
P006486,893114470724,DF000050,true,36,,,
P006487,001410174800,DF000050,true,36,,,
P006488,400410174000,DF000050,true,36,,,
P006489,400410173900,DF000050,true,36,,,
P006490,VN-20333-17,DF000055,true,24,,,
P006491,955110443823,DF000127,true,36,,,
P006492,893110926724,DF000050,true,36,,,
P006493,800110350500,DF000161,true,36,,,
P006494,800110440223,DF000161,true,36,,,
P006495,VN-22026-19,DF000064,true,18,,,
P006496,QLSP-862-15,DF000062,true,,,,
P006497,400410304124,DF000054,true,36,,,
P006498,300110172400,DF000045,true,24,,,
P006499,VN-19951-16,DF000125,true,18,,,
P006500,893110346323,DF000054,true,24,,,
P006501,400410035923,DF000054,true,36,,,
P006502,VN-18524- 14,DF000050,true,36,,,
P006503,893110062400,DF000045,true,36,,,
P006504,893110202225,DF000045,true,24,,,
P006505,VN-18523-14,DF000127,true,24,,,
P006506,400110022023,DF000054,true,24,,,
P006507,893110432424,DF000045,true,24,,,
P006508,VN-22548-20,DF000054,true,24,,,
P006509,VN-14667-12,DF000127,true,60,,,
P006510,VN-19283-15,DF000015,true,24,,,
P006511,900110171700,DF000127,true,36,,,
P006512,893110209424,DF000055,true,24,,,
P006513,893110319124,DF000045,true,24,,,
P006514,893110058324,DF000050,true,36,,,
P006515,VN-19960-16,DF000050,true,36,,,
P006516,VD-19567-13,DF000050,true,36,,,
P006517,VN-23102-22,DF000162,true,36,,,
P006518,VN-9170-09,DF000054,true,48,,,
P006519,893110054224,DF000050,true,24,,,
P006520,001410199725,DF000054,true,36,,,
P006521,VN-14562-12,DF000127,true,24,,,
P006522,300110029523,DF000054,true,24,,,
P006523,400110020323,DF000004,true,24,,,
P006524,540110178323,DF000050,true,24,,,
P006525,893110655024,DF000059,true,36,,,
P006526,893110175524,DF000050,true,36,,,
P006527,893110125125,DF000055,true,36,,,
P006528,VD-18042-12,DF000059,true,36,,,
P006529,VD-20326-13,DF000050,true,36,,,
P006530,893110361723,DF000004,true,24,,,
P006531,893110447924,DF000050,true,36,,,
P006532,760410250523,DF000045,true,48,,,
P006533,VN-10573-10,DF000004,true,48,,,
P006534,893110684224,DF000059,true,24,,,
P006535,VN-20315-17,DF000045,true,24,,,
P006536,QLSP-0750-13,DF000054,true,24,,,
P006537,VN-14825-12,DF000004,true,24,,,
P006538,VN-0802-06,DF000054,true,36,,,
P006539,890110342625,DF000059,true,24,,,
P006540,893110175624,DF000050,true,36,,,
P006541,893110712524,DF000050,true,36,,,
P006542,VD-23764-15,DF000050,true,36,,,
P006543,400410306224,DF000054,true,36,,,
P006544,QLSP-1120-18,DF000050,true,,,,
P006545,893110227800,DF000050,true,36,,,
P006546,893110115824,DF000004,true,36,,,
P006547,893110290323,DF000004,true,24,,,
P006548,893110071400,DF000050,true,48,,,
P006549,VD-32723-19,DF000054,true,36,,,
P006550,VD-25945-16,DF000054,true,36,,,
P006551,VN-15551-12,DF000064,true,18,,,
P006552,VN-15234-12,DF000050,true,36,,,
P006553,893110161325,DF000055,true,36,,,
P006554,001410199725,DF000054,true,36,,,
P006555,001410251523,DF000054,true,36,,,
P006556,VD-32723-19,DF000054,true,36,,,
P006557,893110829424,DF000004,true,36,,,
P006558, VD-32723-19,DF000054,true,36,,,
P006559,VN-11857-11,DF000059,true,36,,,
P006560,VN-18962-15,DF000059,true,36,,,
P006561,893110310224,DF000059,true,60,,,
P006562,893110188224,DF000127,true,36,,,
P006563,VD-14438-11,DF000005,true,36,,,
P006564,VD-15116-11,DF000055,true,36,,,
P006565,VN-15334-12,DF000059,true,24,,,
P006566,893114470724,DF000050,true,36,,,
P006567,893110172324,DF000050,true,36,,,
P006568,QLSP-845-15,DF000050,true,60,,,
P006569,300110022223,DF000050,true,24,,,
P006570,893100108023,DF000007,false,24,,,
P006571,VD-32590-19,DF000026,false,36,,,
P006572,VD-20780-14,DF000033,false,36,,,
P006573,VD-22491-15,DF000114,false,36,,,
P006574,VD-24304-16,DF000033,false,36,,,
P006575,893100169823,DF000007,false,24,,,
P006576,VN3-211-19,DF000007,false,36,,,
P006577,VN-15245-12,DF000063,false,60,,,
P006578,599100408023,DF000007,false,48,,,
P006579,400100422923,DF000031,false,36,,,
P006580,893100711224,DF000005,false,36,,,
P006581,400100988424,DF000031,false,36,,,
P006582,VD-18756-13,DF000066,false,30,,,
P006583,893100224425,DF000123,false,36,,,
P006584,VD-23731-15,DF000033,false,36,,,
P006585,840100118524,DF000163,false,36,,,
P006586,890100075623,DF000031,false,48,,,
P006587,893100475924,DF000004,false,36,,,
P006588,890100075723,DF000031,false,48,,,
P006589,VD-21494-14,DF000033,false,3,,,
P006590,TCT-00047-22,DF000033,false,36,,,
P006591,V8-H12-16,DF000114,false,24,,,
P006592,893100065100,DF000004,false,36,,,
P006593,893200194325,DF000063,false,36,,,
P006594,893200726324,DF000063,false,36,,,
P006595,VD-29615-18,DF000063,false,36,,,
P006596,VD-18759-13,DF000066,false,36,,,
P006597,893100387223,DF000031,false,36,,,
P006598,VD-26695-17,DF000005,false,36,,,
P006599,400100768324,DF000164,false,36,,,
P006600,893100060924,DF000117,false,36,,,
P006601,VD-20780-14,DF000033,false,36,,,
P006602,893100654924,DF000031,false,36,,,
P006603,VS-4902-15,DF000165,false,36,,,
P006604,VD-25954-16,DF000036,false,36,,,
P006605,930200407525,DF000033,false,36,,,
P006606,893100244100,DF000007,false,36,,,
P006607,VD-22491-15,DF000006,false,36,,,
P006608,VD-25079-16,DF000007,false,18,,,
P006609,893100115323,DF000007,false,36,,,
P006610,484100443025,DF000166,false,36,,,
P006611,893100253024,DF000007,false,24,,,
P006612,VD-24300-16,DF000068,false,24,,,
P006613,VD-27652-17,DF000033,false,24,,,
P006614,893100306700,DF000007,false,48,,,
P006615,893100060600,DF000031,false,24,,,
P006616,VN-17673-14,DF000063,false,36,,,
P006617,VN-19093-15,DF000033,false,36,,,
P006618,VD-26470-17,DF000026,false,36,,,
P006619,893200191225,DF000026,true,36,,,
P006620,893110326223,DF000026,true,48,,,
P006621,VD-24759-16,DF000026,true,48,,,
P006622,893115673124,DF000023,true,36,,,
P006623,893210724124,DF000051,true,36,,,
P006624,890110413725,DF000026,true,36,,,
P006625,890110986824,DF000026,true,36,,,
P006626,VD-21846-14,DF000007,true,24,,,
P006627,893110623124,DF000089,true,36,,,
P006628,893110164623,DF000026,true,24,,,
P006629,893115144224,DF000023,true,36,,,
P006630,893110155800,DF000026,true,36,,,
P006631,870110036125,DF000007,true,36,,,
P006632,870110529024,DF000007,true,36,,,
P006633, VN-23234-22,DF000007,true,36,,,
P006634,400110141723,DF000007,true,36,,,
P006635,VN-23233-22,DF000007,true,36,,,
P006636,VN-23262-22,DF000166,true,36,,,
P006637,893110158625,DF000053,true,36,,,
P006638,893110319300,DF000004,true,36,,,
P006639,840110524324,DF000026,true,36,,,
P006640,400110179525,DF000007,true,24,,,
P006641,400110017525,DF000026,true,36,,,
P006642,400110401023,DF000026,true,36,,,
P006643,300110002100,DF000074,true,36,,,
P006644,VN-11880-11,DF000167,true,36,,,
P006645,VN-21907-19,DF000026,true,24,,,
P006646,VD-21118-14,DF000026,true,24,,,
P006647,840110345025,DF000026,true,36,,,
P006648,599110027823,DF000007,true,24,,,
P006649,VN-17955-14,DF000026,true,36,,,
P006650,VN-15548-12,DF000007,true,60,,,
P006651,VD-15398-11,DF000168,true,36,,,
P006652,893110221724,DF000007,true,48,,,
P006653,VN-16263-13,DF000026,true,36,,,
P006654,893110421624,DF000026,true,24,,,
P006655,VN-13115-11,DF000031,true,36,,,
P006656,780110000224,DF000026,true,36,,,
P006657,870110067423,DF000026,true,60,,,
P006658,780110794924,DF000026,true,48,,,
P006659,893110216824,DF000051,true,24,,,
P006660,400110069323,DF000051,true,36,,,
P006661,VN-17445-13,DF000063,true,48,,,
P006662,471110040125,DF000086,true,36,,,
P006663,VN3-300-21,DF000164,true,36,,,
P006664,VN-19020-15,DF000063,true,36,,,
P006665,484115353925,DF000023,true,36,,,
P006666,300110010524,DF000023,true,24,,,
P006667,VN-16700-13,DF000166,true,36,,,
P006668,870110780724,DF000060,true,36,,,
P006669,893110379723,DF000026,true,36,,,
P006670,780110018923,DF000026,true,36,,,
P006671,VN-19225-15,DF000026,true,60,,,
P006672,880110529624,DF000031,true,36,,,
P006673,840110431725,DF000026,true,24,,,
P006674,893110412624,DF000026,true,36,,,
P006675,499110023023,DF000056,true,36,,,
P006676,VN17542-13,DF000026,true,60,,,
P006677,VN-21907-19,DF000026,true,24,,,
P006678,VN-20915-18,DF000051,true,24,,,
P006679,VN-16898-13,DF000050,true,48,,,
P006680,300115082323,DF000031,true,36,,,
P006681,VN-10753-10,DF000051,true,36,,,
P006682,400110132824,DF000007,true,60,,,
P006683,893110009500,DF000026,true,36,,,
P006684,VN2-500-16,DF000026,true,24,,,
P006685,893110659124,DF000026,true,36,,,
P006686,VN-21099-18,DF000026,true,60,,,
P006687,300110074723,DF000026,true,60,,,
P006688,400110020723,DF000007,true,36,,,
P006689,893110223324,DF000051,true,36,,,
P006690,840110031023,DF000074,true,36,,,
P006691,893110154324,DF000026,true,36,,,
P006692,893110101824,DF000053,true,36,,,
P006693,893110641024,DF000026,true,60,,,
P006694,885110169700,DF000063,true,48,,,
P006695,870110036125,DF000007,true,36,,,
P006696,893110270524,DF000026,true,36,,,
P006697,893110282124,DF000026,true,24,,,
P006698,760410251623,DF000033,true,36,,,
P006699,893110053123,DF000026,true,24,,,
P006700,893110353723,DF000026,true,24,,,
P006701,890110437523,DF000169,true,24,,,
P006702,400110144123,DF000007,true,36,,,
P006703,VD-34894-20,DF000074,true,36,,,
P006704,VN-23223-22,DF000044,true,36,,,
P006705,893110326124,DF000026,true,36,,,
P006706,599110787424,DF000026,true,3,,,
P006707,001110012025,DF000074,true,36,,,
P006708,893110612124,DF000007,true,36,,,
P006709,VN-22590-20,DF000063,true,24,,,
P006710,893115111723,DF000023,true,36,,,
P006711,890115416625,DF000023,true,36,,,
P006712,484110005300,DF000023,true,36,,,
P006713,893110029400,DF000023,true,36,,,
P006714,893110567424,DF000031,true,36,,,
P006715,893110396623,DF000039,true,36,,,
P006716,893110326024,DF000026,true,36,,,
P006717,893110359425,DF000170,true,36,,,
P006718,893110215800,DF000007,true,36,,,
P006719,893110705824,DF000063,true,36,,,
P006720,893210191725,DF000033,true,24,,,
P006721,893210191825,DF000033,true,24,,,
P006722,893110439524,DF000063,true,36,,,
P006723,893110217900,DF000026,true,36,,,
P006724,499110085923,DF000053,true,60,,,
P006725,VN-20121-16,DF000026,true,36,,,
P006726,955110352825,DF000026,true,36,,,
P006727,VN-17541-13,DF000026,true,60,,,
P006728,VN-16193-13,DF000026,true,36,,,
P006729,893110466824,DF000026,true,36,,,
P006730,VN-18751-15,DF000063,true,60,,,
P006731,VD-14588-11,DF000033,true,36,,,
P006732,880110343925,DF000026,true,36,,,
P006733,VN-14792-12,DF000033,true,36,,,
P006734,868110084323,DF000166,true,36,,,
P006735,VN-18893-15,DF000007,true,24,,,
P006736,870110529024,DF000007,true,36,,,
P006737,VN-16977-13,DF000164,true,36,,,
P006738,870110036125,DF000007,true,36,,,
P006739,VD-18808-13,DF000033,true,36,,,
P006740,893110046223,DF000033,true,36,,,
P006741,840110026223,DF000026,true,36,,,
P006742,VD-23519-15,DF000026,true,36,,,
P006743,893110140625,DF000007,true,36,,,
P006744,893110641024,DF000026,true,60,,,
P006745,484110012625,DF000164,true,24,,,
P006746,VN-14739-12,DF000164,true,24,,,
P006747,VD-18215-13,DF000031,true,36,,,
P006748,800110081823,DF000163,true,36,,,
P006749,484110335625,DF000166,true,36,,,
P006750,VN-17046-13,DF000031,true,48,,,
P006751,VN-18649-15,DF000026,true,36,,,
P006752,893210123100,DF000026,true,36,,,
P006753,870110067523,DF000026,true,36,,,
P006754,484115450925,DF000164,true,24,,,
P006755,VN2-525-16,DF000033,true,18,,,
P006756,VD-13626-10,DF000007,true,36,,,
P006757,890110129724,DF000026,true,36,,,
P006758,599110011724,DF000007,true,60,,,
P006759,893110660624,DF000007,true,36,,,
P006760,893110449224,DF000031,true,36,,,
P006761,893110181924,DF000023,true,36,,,
P006762,885110043125,DF000031,true,48,,,
P006763,893110402025,DF000063,true,24,,,
P006764,540110335825,DF000008,true,36,,,
P006765,599110196423,DF000026,true,36,,,
P006766,VD-21298-14,DF000007,true,24,,,
P006767,893110153524,DF000007,true,36,,,
P006768,VD-17818-12,DF000026,true,36,,,
P006769,893110703524,DF000026,true,36,,,
P006770,893110466724,DF000026,true,36,,,
P006771,893110257023,DF000026,true,24,,,
P006772,893110299800,DF000026,true,36,,,
P006773,VD-21287-14,DF000007,true,24,,,
P006774,893110496025,DF000026,true,36,,,
P006775,893210723524,DF000033,true,36,,,
P006776,400110324425,DF000007,true,36,,,
P006777,893110942324,DF000026,true,36,,,
P006778,520110429023,DF000026,true,36,,,
P006779,890110030425,DF000026,true,36,,,
P006780,893110170423,DF000007,true,36,,,
P006781,VD-35713-22,DF000026,true,36,,,
P006782,VD-35712-22,DF000026,true,36,,,
P006783,893115233800,DF000007,true,36,,,
P006784,893110218425,DF000026,true,36,,,
P006785,VD-15062-11,DF000063,true,36,,,
P006786,893110932224,DF000063,true,36,,,
P006787,VN-19019-15,DF000063,true,36,,,
P006788,VD-28402-17,DF000005,true,48,,,
P006789,400110002424,DF000007,true,60,,,
P006790,893115200024,DF000031,true,36,,,
P006791,QLÐB-681-18,DF000026,true,36,,,
P006792,890110043725,DF000023,true,24,,,
P006793,893110703324,DF000026,true,36,,,
P006794,893115172225,DF000023,true,36,,,
P006795,VD-24576-16,DF000031,true,24,,,
P006796,893110054923,DF000026,true,24,,,
P006797,890110990624,DF000026,true,36,,,
P006798,893110216524,DF000004,true,36,,,
P006799,VD-35096-21,DF000026,true,24,,,
P006800,VN-22958-21,DF000007,true,24,,,
P006801,893110105124,DF000163,true,2,,,
P006802,893110698324,DF000023,true,24,,,
P006803,VN-20167-16,DF000050,true,36,,,
P006804,880110039125,DF000063,true,36,,,
P006805,893110507924,DF000007,true,36,,,
P006806,893110219824,DF000007,true,36,,,
P006807,484110005400,DF000166,true,36,,,
P006808,893210123100,DF000073,true,36,,,
P006809,TCT-00048-22,DF000036,true,36,,,
P006810,VN-17538-13,DF000050,true,36,,,
P006811,VD-23848-15,DF000026,true,36,,,
P006812,VN -16508-13,DF000026,true,60,,,
P006813,599110027723,DF000026,true,24,,,
P006814,VD-21756-14,DF000007,true,36,,,
P006815,VN-16888-13,DF000134,true,48,,,
P006816,VN-17146-13,DF000164,true,48,,,
P006817,VD-23849-15,DF000026,true,36,,,
P006818,VD-29244-18,DF000033,false,36,,,
P006819,893110876424,DF000026,true,36,,,
P006820,893110283623,DF000007,true,36,,,
P006821,890110987724,DF000026,true,36,,,
P006822,890110185025,DF000026,true,24,,,
P006823,VD-23613-15,DF000066,false,36,,,
P006824,890110021223,DF000026,true,36,,,
P006825,540110401223,DF000008,true,36,,,
P006826,VD-21496-14,DF000036,false,36,,,
P006827,VN-20004-16,DF000026,false,24,,,
P006828,471110002500,DF000007,true,24,,,
P006829,893110115724,DF000026,true,36,,,
P006830,773110006500,DF000164,true,24,,,
P006831,VD-18991-13,DF000026,true,36,,,
P006832,893110298224,DF000007,true,36,,,
P006833,VN-22807-21 ,DF000026,true,24,,,
P006834,870110036125,DF000007,true,36,,,
P006835,893110593724,DF000033,true,36,,,
P006836,VD-26505-17,DF000007,true,36,,,
P006837,VN-18739-15,DF000063,true,24,,,
P006838,VN-18069-14,DF000007,true,60,,,
P006839,400110002424,DF000007,true,60,,,
P006840,VN-17750-14,DF000007,true,36,,,
P006841,VN-17749-14,DF000007,true,36,,,
P006842,VN-18671-15,DF000166,true,36,,,
P006843,780110794924,DF000026,true,48,,,
P006844,VN-20024-16,DF000063,true,36,,,
P006845,VD-24571-16,DF000007,true,24,,,
P006846,893200124900,DF000007,false,36,,,
